Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Product,Quantity,Unit_Price,Sales,Profit,Region,State,Payment_Mode
ORD00864,01-09-2025,CUST0240,Customer_0170,Clothing,Sneakers,3.00,? 905.94,"? 2,717.82",? 555.91,West,Gujarat,Debit Card
ORD00865,23-02-2025,CUST0233,Customer_0022,Books,Cooking Book,4.00,? 692.22,"? 2,768.88",? 355.16,South,Tamil Nadu,UPI
ORD00866,03-05-2025,CUST0247,Customer_0170,Clothing,Kurta,4.00,"? 2,296.54","? 9,186.16","? 1,149.83",North,Delhi,Credit Card
ORD00867,16-01-2025,CUST0285,Customer_0059,Electronics,Smart Watch,1.00,"? 1,347.91","? 1,347.91",? 194.00,East,West Bengal,Credit Card
ORD00868,12-04-2025,CUST0102,Customer_0146,Books,Self Help Book,1.00,"? 1,759.26","? 1,759.26",? 225.48,East,West Bengal,Debit Card
ORD00869,11-04-2025,CUST0012,Customer_0091,Clothing,Hoodie,5.00,"? 1,087.09","? 5,435.45","? 1,523.79",East,West Bengal,UPI
ORD00870,18-04-2025,CUST0157,Customer_0234,Clothing,Jeans,1.00,"? 1,382.83","? 1,382.83",? 223.08,North,Rajasthan,Debit Card
ORD00871,08-03-2025,CUST0098,Customer_0099,Clothing,Sneakers,1.00,? 679.18,? 679.18,? 110.84,North,Rajasthan,Debit Card
ORD00872,12-11-2025,CUST0097,Customer_0275,Home & Kitchen,Bedsheet,2.00,"? 5,545.83","? 11,091.66","? 2,814.06",North,Rajasthan,Debit Card
ORD00873,18-09-2025,CUST0300,Customer_0251,Clothing,Jeans,3.00,"? 3,093.12","? 9,279.36","? 2,227.10",West,Maharashtra,Cash on Delivery
ORD00874,27-11-2025,CUST0261,Customer_0192,Books,Cooking Book,2.00,? 989.21,"? 1,978.42",? 384.12,West,Gujarat,Credit Card
ORD00875,11-09-2025,CUST0243,Customer_0138,Home & Kitchen,Water Bottle,5.00,"? 4,243.43","? 21,217.15","? 3,568.90",East,West Bengal,Net Banking
ORD00876,20-08-2025,CUST0121,Customer_0203,Electronics,Smart Watch,2.00,"? 10,791.17","? 21,582.34","? 3,179.51",North,Delhi,Cash on Delivery
ORD00877,13-02-2025,CUST0069,Customer_0044,Books,Data Science Book,3.00,? 569.97,"? 1,709.91",? 304.01,South,Karnataka,Debit Card
ORD00878,22-06-2025,CUST0219,Customer_0231,Clothing,Kurta,4.00,"? 1,939.24","? 7,756.96","? 1,358.64",West,Maharashtra,Debit Card
ORD00879,02-04-2025,CUST0227,Customer_0120,Beauty,Moisturizer,3.00,"? 1,048.57","? 3,145.71",? 698.28,East,West Bengal,Debit Card
ORD00880,26-11-2025,CUST0041,Customer_0142,Electronics,Smart Watch,5.00,"? 6,397.10","? 31,985.50","? 3,251.33",South,Tamil Nadu,UPI
ORD00881,11-04-2025,CUST0169,Customer_0129,Home & Kitchen,Bedsheet,5.00,"? 1,401.76","? 7,008.80","? 1,709.77",West,Maharashtra,Debit Card
ORD00882,05-01-2025,CUST0154,Customer_0145,Clothing,Hoodie,5.00,"? 3,219.62","? 16,098.10","? 4,061.36",South,Karnataka,Cash on Delivery
ORD00883,18-03-2025,CUST0204,Customer_0117,Beauty,Shampoo,4.00,"? 1,687.11","? 6,748.44","? 1,613.78",West,Maharashtra,Credit Card
ORD00884,10-10-2025,CUST0240,Customer_0237,Beauty,Moisturizer,5.00,"? 1,529.46","? 7,647.30","? 1,944.11",North,Delhi,Debit Card
ORD00885,19-08-2025,CUST0286,Customer_0016,Clothing,Hoodie,4.00,? 970.67,"? 3,882.68",? 429.30,North,Rajasthan,Credit Card
ORD00886,01-07-2025,CUST0174,Customer_0116,Home & Kitchen,Cookware Set,4.00,"? 4,909.81","? 19,639.24","? 3,410.52",West,Maharashtra,Cash on Delivery
ORD00887,18-10-2025,CUST0017,Customer_0072,Books,Self Help Book,3.00,"? 1,118.48","? 3,355.44",? 989.83,South,Tamil Nadu,Debit Card
ORD00888,20-07-2025,CUST0033,Customer_0274,Books,Cooking Book,4.00,? 486.94,"? 1,947.76",? 236.53,North,Rajasthan,UPI
ORD00889,23-02-2025,CUST0284,Customer_0091,Home & Kitchen,Coffee Maker,3.00,? 786.14,"? 2,358.42",? 617.49,North,Uttar Pradesh,Net Banking
ORD00890,17-07-2025,CUST0146,Customer_0106,Beauty,Shampoo,2.00,? 617.65,"? 1,235.30",? 177.94,West,Maharashtra,Net Banking
ORD00891,06-01-2025,CUST0088,Customer_0168,Electronics,Power Bank,1.00,"? 4,739.50","? 4,739.50",? 786.96,North,Uttar Pradesh,UPI
ORD00892,19-07-2025,CUST0106,Customer_0067,Clothing,Jeans,4.00,"? 2,678.06","? 10,712.24","? 1,586.98",North,Rajasthan,Cash on Delivery
ORD00893,17-12-2025,CUST0235,Customer_0142,Clothing,Jeans,5.00,? 949.51,"? 4,747.55",? 387.58,South,Tamil Nadu,Credit Card
ORD00894,07-05-2025,CUST0270,Customer_0169,Beauty,Hair Dryer,4.00,"? 1,571.39","? 6,285.56","? 1,718.68",West,Gujarat,Cash on Delivery
ORD00895,22-08-2025,CUST0178,Customer_0153,Beauty,Perfume,1.00,? 826.59,? 826.59,? 177.61,West,Maharashtra,Credit Card
ORD00896,10-08-2025,CUST0235,Customer_0197,Beauty,Shampoo,2.00,"? 2,264.92","? 4,529.84","? 1,058.51",North,Delhi,UPI
ORD00897,22-03-2025,CUST0141,Customer_0276,Beauty,Moisturizer,2.00,"? 2,231.02","? 4,462.04","? 1,011.39",West,Maharashtra,UPI
ORD00898,11-10-2025,CUST0063,Customer_0189,Clothing,T-Shirt,4.00,"? 3,475.65","? 13,902.60","? 3,422.64",North,Uttar Pradesh,Net Banking
ORD00899,17-04-2025,CUST0260,Customer_0023,Home & Kitchen,Cookware Set,4.00,"? 1,197.82","? 4,791.28",? 411.47,North,Rajasthan,Cash on Delivery
ORD00900,23-07-2025,CUST0020,Customer_0006,Beauty,Moisturizer,4.00,"? 2,161.07","? 8,644.28",? 909.64,East,West Bengal,Credit Card
ORD00901,12-02-2025,CUST0281,Customer_0125,Home & Kitchen,Cookware Set,4.00,"? 2,902.80","? 11,611.20","? 1,287.17",North,Uttar Pradesh,Debit Card
ORD00902,01-04-2025,CUST0151,Customer_0064,Clothing,Sneakers,1.00,"? 2,242.36","? 2,242.36",? 545.16,South,Karnataka,Credit Card
ORD00903,03-07-2025,CUST0092,Customer_0111,Electronics,Wireless Headphones,3.00,"? 2,265.21","? 6,795.63","? 1,878.25",West,Maharashtra,Net Banking
ORD00904,25-09-2025,CUST0053,Customer_0200,Clothing,Hoodie,1.00,"? 2,976.80","? 2,976.80",? 528.91,North,Uttar Pradesh,Net Banking
ORD00905,08-05-2025,CUST0192,Customer_0123,Electronics,Smart Watch,4.00,"? 9,321.81","? 37,287.24","? 3,732.64",West,Maharashtra,Cash on Delivery
ORD00906,15-12-2025,CUST0033,Customer_0113,Electronics,Wireless Headphones,3.00,"? 9,936.06","? 29,808.18","? 7,610.72",West,Maharashtra,Credit Card
ORD00907,17-06-2025,CUST0166,Customer_0288,Clothing,Jeans,4.00,"? 1,940.00","? 7,760.00","? 1,687.24",West,Maharashtra,Net Banking
ORD00908,24-02-2025,CUST0183,Customer_0166,Beauty,Shampoo,1.00,? 696.16,? 696.16,? 57.99,North,Rajasthan,Debit Card
ORD00909,03-02-2025,CUST0143,Customer_0189,Electronics,Wireless Headphones,2.00,"? 5,775.92","? 11,551.84","? 1,095.26",North,Rajasthan,Credit Card
ORD00910,22-02-2025,CUST0275,Customer_0292,Beauty,Shampoo,5.00,"? 1,324.00","? 6,620.00",? 896.53,South,Tamil Nadu,UPI
ORD00911,22-12-2025,CUST0069,Customer_0171,Books,Self Help Book,4.00,"? 1,268.54","? 5,074.16","? 1,115.19",East,West Bengal,Debit Card
ORD00912,27-10-2025,CUST0230,Customer_0196,Beauty,Hair Dryer,3.00,? 191.47,? 574.41,? 126.90,West,Gujarat,Credit Card
ORD00913,05-03-2025,CUST0159,Customer_0122,Books,Cooking Book,2.00,? 185.00,? 370.00,? 91.24,West,Maharashtra,Net Banking
ORD00914,01-06-2025,CUST0104,Customer_0078,Electronics,Power Bank,2.00,"? 4,807.02","? 9,614.04","? 1,201.42",West,Maharashtra,UPI
ORD00915,12-06-2025,CUST0021,Customer_0267,Clothing,Kurta,3.00,? 729.65,"? 2,188.95",? 487.20,North,Uttar Pradesh,Debit Card
ORD00916,16-04-2025,CUST0277,Customer_0028,Electronics,Smart Watch,3.00,"? 4,441.38","? 13,324.14","? 3,415.24",North,Delhi,Credit Card
ORD00917,15-08-2025,CUST0004,Customer_0034,Books,Cooking Book,5.00,? 680.70,"? 3,403.50",? 324.68,North,Rajasthan,Credit Card
ORD00918,30-03-2025,CUST0282,Customer_0105,Electronics,Smart Watch,2.00,"? 1,943.95","? 3,887.90",? 745.05,South,Karnataka,Cash on Delivery
ORD00919,06-05-2025,CUST0218,Customer_0091,Beauty,Hair Dryer,2.00,"? 1,845.93","? 3,691.86",? 497.56,South,Tamil Nadu,Debit Card
ORD00920,04-09-2025,CUST0041,Customer_0185,Books,Cooking Book,2.00,? 598.57,"? 1,197.14",? 195.25,North,Uttar Pradesh,Cash on Delivery
ORD00921,10-08-2025,CUST0080,Customer_0247,Beauty,Face Wash,5.00,"? 1,582.08","? 7,910.40","? 1,958.81",North,Rajasthan,Cash on Delivery
ORD00922,11-10-2025,CUST0090,Customer_0132,Electronics,Power Bank,5.00,"? 6,677.77","? 33,388.85","? 6,076.88",South,Tamil Nadu,Cash on Delivery
ORD00923,06-02-2025,CUST0171,Customer_0070,Home & Kitchen,Cookware Set,5.00,"? 3,734.65","? 18,673.25","? 2,297.88",North,Rajasthan,Credit Card
ORD00924,11-07-2025,CUST0252,Customer_0208,Electronics,Power Bank,5.00,"? 8,899.24","? 44,496.20","? 12,764.30",West,Maharashtra,Debit Card
ORD00925,29-10-2025,CUST0037,Customer_0210,Beauty,Face Wash,3.00,"? 1,656.46","? 4,969.38","? 1,482.58",North,Uttar Pradesh,UPI
ORD00926,11-05-2025,CUST0179,Customer_0261,Beauty,Perfume,2.00,"? 1,942.93","? 3,885.86",? 853.71,South,Karnataka,Debit Card
ORD00927,05-05-2025,CUST0245,Customer_0018,Electronics,Bluetooth Speaker,4.00,"? 8,960.14","? 35,840.56","? 7,842.26",North,Rajasthan,UPI
ORD00928,15-12-2025,CUST0076,Customer_0131,Clothing,Jeans,5.00,"? 1,757.51","? 8,787.55","? 1,867.12",South,Tamil Nadu,Credit Card
ORD00929,16-07-2025,CUST0204,Customer_0042,Electronics,USB Cable,1.00,"? 7,910.57","? 7,910.57","? 2,216.45",West,Gujarat,Cash on Delivery
ORD00930,14-09-2025,CUST0273,Customer_0196,Clothing,Sneakers,3.00,"? 2,513.88","? 7,541.64","? 1,114.32",North,Rajasthan,Cash on Delivery
ORD00931,26-06-2025,CUST0074,Customer_0138,Electronics,Smart Watch,5.00,"? 9,431.95","? 47,159.75","? 13,421.84",West,Gujarat,Cash on Delivery
ORD00932,01-01-2025,CUST0050,Customer_0036,Home & Kitchen,Cookware Set,2.00,"? 4,944.24","? 9,888.48","? 1,933.12",West,Maharashtra,Debit Card
ORD00933,27-12-2025,CUST0069,Customer_0102,Beauty,Perfume,2.00,"? 1,030.43","? 2,060.86",? 247.38,South,Karnataka,UPI
ORD00934,04-04-2025,CUST0099,Customer_0133,Beauty,Perfume,2.00,? 622.21,"? 1,244.42",? 220.21,North,Delhi,Net Banking
ORD00935,13-07-2025,CUST0064,Customer_0142,Electronics,Wireless Headphones,1.00,"? 3,870.94","? 3,870.94",? 601.05,South,Karnataka,Net Banking
ORD00936,21-02-2025,CUST0005,Customer_0032,Clothing,Hoodie,4.00,"? 2,452.97","? 9,811.88","? 2,407.79",North,Uttar Pradesh,UPI
ORD00937,04-01-2025,CUST0193,Customer_0267,Books,Data Science Book,1.00,? 498.26,? 498.26,? 142.04,West,Maharashtra,Cash on Delivery
ORD00938,25-06-2025,CUST0162,Customer_0123,Home & Kitchen,Bedsheet,3.00,"? 2,382.01","? 7,146.03","? 1,617.27",North,Rajasthan,Cash on Delivery
ORD00939,21-02-2025,CUST0002,Customer_0234,Books,Cooking Book,3.00,"? 1,590.58","? 4,771.74","? 1,143.06",West,Maharashtra,Credit Card
ORD00940,25-12-2025,CUST0128,Customer_0189,Electronics,Power Bank,5.00,"? 3,713.88","? 18,569.40","? 4,011.68",West,Gujarat,Cash on Delivery
ORD00941,23-11-2025,CUST0165,Customer_0009,Books,Data Science Book,2.00,? 155.16,? 310.32,? 84.46,North,Rajasthan,Debit Card
ORD00942,10-11-2025,CUST0042,Customer_0179,Beauty,Perfume,5.00,"? 1,288.66","? 6,443.30","? 1,846.64",North,Delhi,Cash on Delivery
ORD00943,31-12-2025,CUST0074,Customer_0267,Electronics,USB Cable,3.00,"? 7,482.50","? 22,447.50","? 5,671.80",North,Rajasthan,Net Banking
ORD00944,04-06-2025,CUST0281,Customer_0240,Electronics,Smart Watch,4.00,"? 9,663.44","? 38,653.76","? 10,715.20",South,Karnataka,UPI
ORD00945,04-12-2025,CUST0046,Customer_0055,Beauty,Perfume,2.00,? 647.36,"? 1,294.72",? 386.53,North,Delhi,UPI
ORD00946,23-04-2025,CUST0132,Customer_0244,Clothing,T-Shirt,4.00,"? 2,752.19","? 11,008.76","? 2,492.44",East,West Bengal,Net Banking
ORD00947,22-10-2025,CUST0034,Customer_0176,Beauty,Perfume,3.00,"? 2,199.06","? 6,597.18","? 1,848.77",West,Gujarat,Cash on Delivery
ORD00948,01-03-2025,CUST0149,Customer_0045,Books,Novel,2.00,? 518.86,"? 1,037.72",? 103.37,North,Rajasthan,Net Banking
ORD00949,10-06-2025,CUST0195,Customer_0296,Clothing,T-Shirt,5.00,"? 1,476.76","? 7,383.80","? 1,095.58",West,Gujarat,Net Banking
ORD00950,13-06-2025,CUST0187,Customer_0065,Books,Children Book,4.00,"? 1,766.75","? 7,067.00","? 1,597.31",North,Delhi,Net Banking
ORD00951,24-08-2025,CUST0162,Customer_0075,Clothing,Hoodie,4.00,? 329.40,"? 1,317.60",? 348.09,West,Gujarat,Cash on Delivery
ORD00952,07-12-2025,CUST0018,Customer_0164,Beauty,Moisturizer,5.00,? 815.97,"? 4,079.85",? 777.31,South,Karnataka,UPI
ORD00953,27-12-2025,CUST0193,Customer_0031,Home & Kitchen,Bedsheet,2.00,"? 3,096.40","? 6,192.80",? 703.47,North,Uttar Pradesh,Credit Card
ORD00954,20-07-2025,CUST0154,Customer_0082,Clothing,T-Shirt,2.00,"? 3,041.69","? 6,083.38","? 1,220.01",West,Maharashtra,Debit Card
ORD00955,20-07-2025,CUST0037,Customer_0271,Beauty,Moisturizer,3.00,"? 1,930.63","? 5,791.89",? 823.14,North,Uttar Pradesh,Credit Card
ORD00956,25-10-2025,CUST0028,Customer_0156,Books,Cooking Book,1.00,? 365.99,? 365.99,? 81.99,North,Rajasthan,Net Banking
ORD00957,16-03-2025,CUST0108,Customer_0112,Clothing,Jeans,4.00,"? 1,231.46","? 4,925.84","? 1,190.92",North,Uttar Pradesh,UPI
ORD00958,07-08-2025,CUST0087,Customer_0029,Home & Kitchen,Coffee Maker,2.00,"? 2,415.20","? 4,830.40",? 764.31,West,Gujarat,Cash on Delivery
ORD00959,29-11-2025,CUST0174,Customer_0223,Clothing,Jeans,1.00,"? 3,436.89","? 3,436.89",? 749.02,West,Maharashtra,Cash on Delivery
ORD00960,08-09-2025,CUST0155,Customer_0089,Clothing,Kurta,1.00,"? 1,070.74","? 1,070.74",? 268.42,West,Maharashtra,UPI
ORD00961,16-08-2025,CUST0189,Customer_0006,Beauty,Face Wash,3.00,"? 1,635.98","? 4,907.94",? 518.56,North,Rajasthan,UPI
ORD00962,21-10-2025,CUST0246,Customer_0141,Beauty,Face Wash,1.00,"? 1,529.10","? 1,529.10",? 389.55,North,Delhi,Credit Card
ORD00963,06-03-2025,CUST0051,Customer_0167,Beauty,Face Wash,4.00,? 851.15,"? 3,404.60",? 806.99,North,Uttar Pradesh,Net Banking
ORD00964,02-10-2025,CUST0272,Customer_0251,Clothing,T-Shirt,1.00,"? 1,560.15","? 1,560.15",? 302.92,North,Rajasthan,Net Banking
ORD00965,02-03-2025,CUST0093,Customer_0093,Books,Novel,2.00,"? 1,743.37","? 3,486.74",? 704.46,West,Gujarat,Debit Card
ORD00966,01-12-2025,CUST0083,Customer_0045,Electronics,USB Cable,2.00,"? 7,113.43","? 14,226.86","? 1,941.79",West,Maharashtra,UPI
ORD00967,06-10-2025,CUST0088,Customer_0217,Electronics,Wireless Headphones,5.00,"? 3,933.65","? 19,668.25","? 2,648.02",West,Gujarat,UPI
ORD00968,23-10-2025,CUST0252,Customer_0161,Books,Children Book,5.00,? 884.12,"? 4,420.60","? 1,239.41",South,Tamil Nadu,Debit Card
ORD00969,23-01-2025,CUST0122,Customer_0019,Books,Self Help Book,1.00,"? 1,243.32","? 1,243.32",? 138.22,North,Delhi,Credit Card
ORD00970,07-03-2025,CUST0217,Customer_0039,Clothing,Sneakers,5.00,"? 1,449.01","? 7,245.05",? 986.00,North,Delhi,Cash on Delivery
ORD00971,11-05-2025,CUST0218,Customer_0074,Clothing,Sneakers,4.00,? 566.41,"? 2,265.64",? 282.81,North,Rajasthan,Debit Card
ORD00972,19-09-2025,CUST0084,Customer_0215,Clothing,Jeans,5.00,"? 2,403.42","? 12,017.10","? 1,797.75",East,West Bengal,Cash on Delivery
ORD00973,19-05-2025,CUST0064,Customer_0273,Beauty,Face Wash,5.00,? 731.62,"? 3,658.10",? 843.10,West,Maharashtra,Cash on Delivery
ORD00974,20-06-2025,CUST0140,Customer_0075,Electronics,Smart Watch,1.00,"? 4,672.42","? 4,672.42",? 655.08,East,West Bengal,UPI
ORD00975,05-03-2025,CUST0090,Customer_0270,Beauty,Moisturizer,4.00,"? 2,386.69","? 9,546.76","? 2,000.45",North,Delhi,Cash on Delivery
ORD00976,10-10-2025,CUST0139,Customer_0051,Electronics,Wireless Headphones,5.00,"? 10,452.08","? 52,260.40","? 6,143.96",East,West Bengal,Cash on Delivery
ORD00977,26-07-2025,CUST0245,Customer_0066,Clothing,Hoodie,5.00,"? 2,065.35","? 10,326.75",? 847.72,East,West Bengal,Net Banking
ORD00978,17-05-2025,CUST0028,Customer_0190,Clothing,Jeans,2.00,"? 1,512.16","? 3,024.32",? 693.20,South,Karnataka,Cash on Delivery
ORD00979,28-08-2025,CUST0258,Customer_0147,Beauty,Moisturizer,4.00,"? 2,467.68","? 9,870.72","? 2,858.32",South,Karnataka,Net Banking
ORD00980,28-07-2025,CUST0161,Customer_0047,Clothing,T-Shirt,1.00,"? 3,331.85","? 3,331.85",? 322.76,South,Tamil Nadu,Credit Card
ORD00981,27-05-2025,CUST0284,Customer_0253,Electronics,Wireless Headphones,5.00,"? 1,160.23","? 5,801.15","? 1,692.06",South,Karnataka,Cash on Delivery
ORD00982,17-12-2025,CUST0273,Customer_0064,Books,Cooking Book,4.00,? 971.38,"? 3,885.52",? 322.72,South,Karnataka,Credit Card
ORD00983,06-05-2025,CUST0271,Customer_0022,Electronics,USB Cable,5.00,"? 9,121.18","? 45,605.90","? 8,149.93",North,Rajasthan,Credit Card
ORD00984,10-03-2025,CUST0264,Customer_0181,Books,Novel,2.00,? 273.95,? 547.90,? 94.79,North,Delhi,Cash on Delivery
ORD00985,14-12-2025,CUST0128,Customer_0277,Clothing,T-Shirt,1.00,"? 1,381.47","? 1,381.47",? 198.68,East,West Bengal,Cash on Delivery
ORD00986,20-11-2025,CUST0292,Customer_0202,Home & Kitchen,Mixer Grinder,2.00,? 262.85,? 525.70,? 148.81,South,Tamil Nadu,Net Banking
ORD00987,30-01-2025,CUST0183,Customer_0004,Electronics,USB Cable,5.00,"? 10,256.05","? 51,280.25","? 9,295.97",North,Uttar Pradesh,Debit Card
ORD00988,06-04-2025,CUST0206,Customer_0182,Home & Kitchen,Coffee Maker,1.00,"? 2,260.90","? 2,260.90",? 231.28,West,Gujarat,Cash on Delivery
ORD00989,20-03-2025,CUST0211,Customer_0064,Clothing,Kurta,5.00,"? 1,945.82","? 9,729.10",? 793.12,West,Gujarat,Debit Card
ORD00990,06-07-2025,CUST0220,Customer_0094,Clothing,Sneakers,4.00,"? 1,497.79","? 5,991.16","? 1,548.95",North,Uttar Pradesh,UPI
ORD00991,11-08-2025,CUST0003,Customer_0184,Beauty,Shampoo,2.00,? 478.70,? 957.40,? 99.90,North,Uttar Pradesh,Debit Card
ORD00992,19-06-2025,CUST0017,Customer_0083,Electronics,Smart Watch,4.00,"? 5,342.14","? 21,368.56","? 6,167.88",South,Karnataka,Debit Card
ORD00993,16-12-2025,CUST0066,Customer_0167,Electronics,Power Bank,4.00,"? 6,826.42","? 27,305.68","? 5,199.24",North,Rajasthan,Cash on Delivery
ORD00994,06-03-2025,CUST0080,Customer_0177,Clothing,Sneakers,1.00,"? 2,836.68","? 2,836.68",? 235.45,West,Gujarat,Credit Card
ORD00995,05-01-2025,CUST0223,Customer_0246,Electronics,Bluetooth Speaker,4.00,"? 11,729.04","? 46,916.16","? 6,666.28",East,West Bengal,UPI
ORD00996,19-09-2025,CUST0096,Customer_0128,Beauty,Moisturizer,5.00,? 508.36,"? 2,541.80",? 632.10,North,Delhi,Debit Card
ORD00997,22-02-2025,CUST0258,Customer_0093,Clothing,Jeans,2.00,"? 1,816.46","? 3,632.92","? 1,083.92",North,Rajasthan,Net Banking
ORD00998,20-01-2025,CUST0141,Customer_0099,Clothing,Jeans,1.00,? 723.35,? 723.35,? 125.71,North,Delhi,Net Banking
ORD00999,26-09-2025,CUST0157,Customer_0119,Clothing,Jeans,1.00,"? 1,517.13","? 1,517.13",? 233.58,West,Gujarat,Cash on Delivery
ORD01000,18-05-2025,CUST0187,Customer_0144,Electronics,Bluetooth Speaker,1.00,"? 3,999.33","? 3,999.33",? 946.04,North,Rajasthan,Credit Card
